molten_volume,count,working,molten_temp,facility_operation_cycleTime,production_cycletime,low_section_speed,high_section_speed,cast_pressure,biscuit_thickness,upper_mold_temp1,upper_mold_temp2,lower_mold_temp1,lower_mold_temp2,sleeve_temperature,physical_strength,Coolant_temperature,tryshot_signal,EMS_operation_time,mold_code,passorfail
29.0,214,가동,729.0,117,119,110.0,112.0,330.0,48.0,202.0,170.0,214.0,156.0,561.0,702.0,29.0,A,23,8917,0.0
42.0,58,가동,717.0,120,123,110.0,112.0,330.0,48.0,170.0,124.0,179.0,250.0,473.0,700.0,36.0,A,23,8722,0.0
-1.0,38,가동,711.0,122,200,110.0,112.0,332.0,48.0,97.0,141.0,145.0,127.0,457.0,699.0,33.0,A,23,8917,0.0
45.0,299,가동,711.0,123,124,110.0,112.0,333.0,54.0,113.0,76.0,93.0,145.0,489.0,702.0,29.0,A,23,8412,0.0
87.0,262,가동,700.0,118,120,109.0,113.0,330.0,43.0,178.0,132.0,181.0,268.0,460.0,695.0,37.0,A,23,8722,0.0
60.0,21,가동,711.0,117,120,115.0,174.0,324.0,40.0,222.0,194.0,196.0,168.0,516.0,697.0,29.0,A,23,8600,0.0
59.0,257,가동,728.0,117,118,110.0,112.0,329.0,54.0,183.0,181.0,258.0,182.0,431.0,706.0,32.0,A,23,8722,0.0
-1.0,14,가동,713.0,117,118,110.0,112.0,330.0,51.0,102.0,156.0,216.0,139.0,475.0,710.0,29.0,A,23,8917,0.0
83.0,287,가동,731.0,119,120,105.0,107.0,324.0,49.0,205.0,185.0,223.0,247.0,566.0,690.0,34.0,A,23,8722,0.0
59.0,12,가동,728.0,114,117,110.0,112.0,329.0,48.0,161.0,168.0,234.0,165.0,420.0,705.0,28.0,A,23,8917,0.0
53.0,94,가동,728.0,116,121,105.0,107.0,325.0,54.0,210.0,183.0,228.0,261.0,355.0,663.0,33.0,A,23,8722,0.0
-1.0,234,가동,714.0,118,124,110.0,112.0,331.0,54.0,223.0,192.0,165.0,209.0,474.0,681.0,30.0,A,23,8573,0.0
81.0,41,가동,718.0,122,124,110.0,112.0,332.0,42.0,171.0,128.0,299.0,182.0,472.0,705.0,36.0,A,23,8722,0.0
76.0,123,가동,722.0,115,117,110.0,112.0,329.0,46.0,178.0,179.0,256.0,177.0,417.0,702.0,29.0,A,23,8917,0.0
55.0,24,가동,728.0,123,125,105.0,107.0,324.0,48.0,113.0,174.0,196.0,190.0,309.0,661.0,31.0,A,23,8722,0.0
-1.0,260,가동,707.6027529582226,119,121,140.0,144.0,333.0,46.0,182.0,149.0,170.0,166.0,513.0,683.0,37.0,A,23,8412,0.0
82.0,305,가동,709.0,116,120,115.0,117.0,325.0,43.0,222.0,200.0,154.0,174.0,514.0,695.0,33.0,A,23,8600,0.0
74.0,49,가동,730.0,125,125,110.0,112.0,330.0,50.0,164.0,117.0,166.0,252.0,482.0,701.0,29.0,A,23,8722,0.0
66.0,18,가동,719.0,118,119,110.0,111.0,330.0,46.0,167.0,123.0,166.0,254.0,464.0,707.0,32.0,A,23,8722,0.0
77.0,87,가동,713.0,133,121,100.0,101.0,330.0,42.0,230.0,176.0,246.0,159.0,506.0,704.0,33.0,A,23,8722,0.0
-1.0,108,가동,707.6027529582226,118,120,140.0,144.0,333.0,46.0,175.0,145.0,161.0,116.0,505.0,690.0,35.0,A,23,8412,0.0
112.0,251,가동,723.0,122,124,105.0,106.0,324.0,50.0,203.0,182.0,211.0,263.0,453.0,693.0,32.0,A,23,8722,0.0
-1.0,139,가동,725.0,123,123,110.0,112.0,331.0,54.0,235.0,198.0,213.0,204.0,541.0,705.0,31.0,A,23,8573,0.0
73.0,117,가동,710.0,116,118,110.0,112.0,333.0,45.0,162.0,140.0,159.0,144.0,478.0,678.0,32.0,A,23,8412,0.0
-1.0,235,가동,709.0,118,121,140.0,144.0,332.0,48.0,176.0,144.0,166.0,296.0,510.0,692.0,35.0,A,23,8412,0.0
67.0,115,가동,731.0,128,130,105.0,106.0,324.0,46.0,188.0,150.0,206.0,199.0,452.0,686.0,33.0,A,23,8722,0.0
41.0,54,가동,729.0,119,121,110.0,112.0,329.0,50.0,200.0,184.0,270.0,182.0,434.0,702.0,31.0,A,23,8917,0.0
34.0,204,가동,731.0,119,123,110.0,112.0,331.0,50.0,183.0,120.0,255.0,312.0,496.0,705.0,38.0,A,23,8722,0.0
-1.0,26,가동,712.0,120,122,110.0,112.0,330.0,54.0,103.0,166.0,220.0,143.0,480.0,706.0,30.0,A,23,8917,0.0
61.0,156,가동,730.0,119,131,100.0,101.0,330.0,41.0,193.0,170.0,205.0,145.0,498.0,704.0,33.0,A,23,8722,0.0
-1.0,163,가동,730.0,123,122,110.0,112.0,331.0,56.0,239.0,207.0,226.0,214.0,483.0,708.0,33.0,A,23,8573,0.0
62.0,233,가동,730.0,128,123,105.0,109.0,324.0,47.0,213.0,183.0,228.0,253.0,363.0,659.0,33.0,A,23,8722,0.0
22.0,98,가동,728.0,123,82,100.0,102.0,331.0,48.0,165.0,123.0,164.0,240.0,485.0,706.0,32.0,A,23,8722,0.0
-1.0,85,가동,732.0,117,118,110.0,112.0,321.0,53.0,224.0,156.0,133.0,224.0,184.0,725.0,33.0,A,6,8412,0.0
36.0,40,가동,720.0,120,122,110.0,112.0,330.0,50.0,174.0,132.0,302.0,188.0,481.0,701.0,36.0,A,23,8722,0.0
-1.0,11,가동,732.0,119,119,110.0,112.0,325.0,53.0,172.0,140.0,126.0,209.0,186.0,700.0,30.0,A,6,8412,0.0
-1.0,292,가동,733.0,121,122,100.0,101.0,325.0,53.0,102.0,163.0,211.0,199.0,578.0,718.0,34.0,A,23,8412,0.0
-1.0,203,가동,714.0,123,123,110.0,113.0,332.0,51.0,193.0,177.0,161.0,189.0,566.0,710.0,28.0,A,23,8573,0.0
45.0,38,가동,730.0,144,131,105.0,107.0,324.0,51.0,188.0,160.0,198.0,230.0,442.0,693.0,31.0,A,23,8722,0.0
-1.0,257,가동,732.0,136,123,110.0,112.0,331.0,54.0,218.0,183.0,196.0,195.0,531.0,695.0,32.0,A,23,8573,0.0
-1.0,148,가동,707.6027529582226,117,120,140.0,145.0,333.0,49.0,208.0,147.0,167.0,163.0,508.0,699.0,33.0,A,23,8412,0.0
84.0,208,가동,728.0,124,125,105.0,107.0,324.0,46.0,118.0,171.0,196.0,189.0,347.0,653.0,33.0,A,23,8722,0.0
-1.0,45,가동,707.6027529582226,117,120,140.0,144.0,333.0,52.0,177.0,138.0,159.0,143.0,507.0,698.0,36.0,A,23,8412,0.0
42.0,178,가동,709.0,119,121,110.0,112.0,334.0,54.0,158.0,150.0,160.0,137.0,474.0,674.0,29.0,A,23,8412,0.0
53.0,226,가동,719.0,121,123,110.0,111.0,332.0,48.0,168.0,126.0,286.0,176.0,471.0,707.0,36.0,A,23,8722,0.0
-1.0,40,가동,731.0,122,122,110.0,112.0,314.0,54.0,210.0,147.0,123.0,207.0,381.0,719.0,32.0,A,6,8412,0.0
72.0,131,가동,727.0,115,117,110.0,112.0,329.0,43.0,183.0,181.0,261.0,181.0,435.0,700.0,29.0,A,23,8917,0.0
49.0,40,가동,730.0,119,121,110.0,112.0,329.0,49.0,199.0,186.0,276.0,186.0,448.0,698.0,31.0,A,23,8917,0.0
89.0,230,가동,712.0,123,124,104.0,107.0,324.0,48.0,206.0,182.0,219.0,256.0,560.0,687.0,35.0,A,23,8722,0.0
73.0,198,가동,711.0,118,121,110.0,112.0,333.0,46.0,152.0,152.0,128.0,137.0,495.0,693.0,29.0,A,23,8412,0.0
92.0,229,가동,709.0,117,120,115.0,117.0,325.0,51.0,300.0,178.0,266.0,216.0,501.0,693.0,33.0,A,23,8600,0.0
-1.0,89,가동,730.0,151,119,110.0,112.0,330.0,53.0,202.0,173.0,184.0,172.0,513.0,707.0,30.0,A,23,8573,0.0
-1.0,221,가동,729.0,120,121,110.0,112.0,330.0,55.0,237.0,207.0,238.0,216.0,477.0,710.0,31.0,A,23,8573,0.0
84.0,173,가동,729.0,127,134,105.0,107.0,325.0,47.0,182.0,141.0,197.0,193.0,442.0,689.0,33.0,A,23,8722,0.0
-1.0,296,가동,729.0,116,116,110.0,114.0,321.0,51.0,224.0,163.0,136.0,223.0,182.0,722.0,33.0,A,6,8412,0.0
83.0,99,가동,725.0,122,123,100.0,102.0,331.0,43.0,164.0,120.0,168.0,261.0,492.0,704.0,30.0,A,23,8722,0.0
-1.0,291,가동,731.0,118,120,110.0,112.0,327.0,51.0,221.0,160.0,130.0,211.0,182.0,714.0,35.0,A,6,8412,0.0
-1.0,142,가동,708.0,118,123,110.0,113.0,332.0,50.0,213.0,184.0,163.0,239.0,476.0,709.0,32.0,A,3,8917,0.0
-1.0,20,가동,733.0,119,121,110.0,113.0,331.0,55.0,231.0,183.0,206.0,205.0,307.0,702.0,29.0,A,23,8573,0.0
-1.0,125,가동,709.0,115,118,140.0,144.0,333.0,49.0,161.0,182.0,166.0,139.0,478.0,700.0,33.0,A,23,8412,0.0
-1.0,4,가동,712.0,119,117,110.0,112.0,158.0,51.0,103.0,107.0,150.0,110.0,461.0,709.0,25.0,A,23,8917,1.0
-1.0,12,가동,710.0,118,118,110.0,112.0,330.0,55.0,102.0,158.0,211.0,138.0,476.0,695.0,29.0,A,23,8917,0.0
-1.0,43,가동,705.0,116,117,110.0,112.0,331.0,55.0,102.0,152.0,224.0,135.0,490.0,713.0,31.0,A,23,8917,0.0
58.0,1,가동,731.0,118,121,111.0,111.0,174.0,30.0,61.0,138.0,72.0,98.0,407.0,705.0,24.0,D,23,8917,1.0
-1.0,111,가동,711.0,201,119,110.0,112.0,331.0,54.0,217.0,188.0,162.0,200.0,468.0,707.0,33.0,A,23,8573,0.0
50.0,209,가동,728.0,119,121,110.0,112.0,329.0,47.0,190.0,188.0,259.0,183.0,452.3823040587824,697.0,30.0,A,23,8917,0.0
-1.0,195,가동,713.0,121,123,110.0,114.0,331.0,54.0,236.0,200.0,164.0,217.0,475.0,707.0,30.0,A,23,8573,0.0
-1.0,171,가동,728.0,117,119,110.0,112.0,330.0,56.0,239.0,206.0,241.0,220.0,478.0,715.0,31.0,A,23,8573,0.0
60.0,143,가동,719.0,120,122,110.0,112.0,330.0,47.0,180.0,166.0,278.0,202.0,486.0,707.0,39.0,A,23,8722,0.0
66.0,116,가동,726.0,119,121,110.0,112.0,330.0,54.0,176.0,126.0,180.0,267.0,480.0,704.0,35.0,A,23,8722,0.0
57.0,100,가동,728.0,119,119,110.0,112.0,329.0,49.0,239.0,179.0,253.0,179.0,596.0,703.0,32.0,A,23,8722,0.0
-1.0,118,가동,708.0,117,118,110.0,112.0,331.0,56.0,105.0,180.0,236.0,148.0,507.0,711.0,33.0,A,23,8917,0.0
-1.0,124,가동,729.0,121,122,110.0,112.0,331.0,52.0,239.0,199.0,214.0,212.0,564.0,708.0,33.0,A,23,8573,0.0
-1.0,316,가동,731.0,124,124,110.0,111.0,312.0,53.0,208.0,163.0,128.0,202.0,403.0,702.0,34.0,A,6,8412,0.0
-1.0,30,가동,732.0,118,119,110.0,113.0,330.0,52.0,241.0,202.0,89.0,219.0,490.0,699.0,32.0,A,23,8573,0.0
77.0,247,가동,709.0,124,125,115.0,117.0,325.0,47.0,294.0,174.0,257.0,210.0,497.0,687.0,32.0,A,23,8600,0.0
-1.0,310,가동,731.0,118,118,110.0,112.0,313.0,53.0,212.0,157.0,129.0,214.0,383.0,720.0,33.0,A,6,8412,0.0
62.0,149,가동,728.0,79,119,105.0,107.0,325.0,53.0,198.0,165.0,214.0,241.0,320.0,667.0,31.0,A,23,8722,0.0
22.0,50,가동,730.0,125,128,105.0,107.0,326.0,54.0,199.0,172.0,206.0,262.0,470.0,675.0,31.0,A,23,8722,0.0
-1.0,31,가동,690.0,120,124,110.0,113.0,330.0,53.0,238.0,205.0,238.0,219.0,479.0,708.0,31.0,A,23,8573,0.0
0.0,8,가동,708.9172515700037,115,121,115.0,117.0,325.0,53.0,198.0,135.0,229.0,185.0,501.0,694.0,23.0,A,23,8600,0.0
-1.0,13,가동,731.0,121,121,110.0,112.0,330.0,55.0,231.0,191.0,226.0,203.0,481.0,712.0,29.0,A,23,8573,0.0
65.0,229,가동,731.0,114,135,105.0,108.0,325.0,47.0,206.0,175.0,219.0,248.0,343.0,665.0,33.0,A,23,8722,0.0
47.0,170,가동,709.0,117,120,115.0,117.0,324.0,48.0,255.0,181.0,261.0,216.0,506.0,689.0,33.0,A,23,8600,0.0
59.0,48,가동,731.0,124,130,104.0,106.0,324.0,49.0,181.0,144.0,203.0,194.0,452.0,687.0,31.0,A,23,8722,0.0
31.0,130,가동,730.0,122,123,105.0,107.0,331.0,54.0,200.0,139.0,159.0,213.0,524.0,667.0,29.0,A,23,8917,0.0
69.0,251,가동,727.0,121,122,100.0,102.0,331.0,44.0,177.0,120.0,249.0,308.0,494.0,702.0,32.0,A,23,8722,0.0
-1.0,31,가동,731.0,118,118,110.0,112.0,321.0,54.0,215.0,149.0,124.0,206.0,185.0,704.0,34.0,A,6,8412,0.0
-1.0,235,가동,710.0,125,126,110.0,112.0,332.0,54.0,107.0,192.0,98.0,203.0,570.0,705.0,32.0,A,23,8573,0.0
19.0,280,가동,721.0,126,122,110.0,112.0,330.0,53.0,174.0,136.0,300.0,187.0,478.0,708.0,37.0,A,23,8722,0.0
82.0,172,가동,708.0,117,124,115.0,117.0,324.0,48.0,231.0,198.0,200.0,175.0,512.0,695.0,32.0,A,23,8600,0.0
75.0,230,가동,727.0,118,120,100.0,101.0,330.0,45.0,239.0,181.0,257.0,165.0,561.0,706.0,32.0,A,23,8722,0.0
53.0,220,가동,728.0,119,120,105.0,107.0,325.0,54.0,122.0,184.0,205.0,196.0,379.0,656.0,34.0,A,23,8722,0.0
-1.0,30,가동,711.0,123,126,110.0,113.0,330.0,56.0,228.0,187.0,153.0,207.0,476.0,711.0,31.0,A,23,8573,0.0
-1.0,158,가동,728.0,117,119,110.0,112.0,313.0,54.0,213.0,141.0,123.0,212.0,389.0,726.0,32.0,A,6,8412,0.0
-1.0,123,가동,731.0,118,119,110.0,112.0,324.0,49.0,217.0,156.0,124.0,212.0,181.0,723.0,30.0,A,6,8412,0.0
-1.0,253,가동,714.0,124,123,110.0,113.0,332.0,51.0,233.0,199.0,103.0,212.0,533.0,691.0,31.0,A,23,8573,0.0
70.0,141,가동,728.0,117,125,110.0,112.0,329.0,49.0,195.0,183.0,260.0,177.0,424.0,696.0,30.0,A,23,8917,0.0
-1.0,160,가동,712.0,121,121,110.0,114.0,332.0,52.0,195.0,189.0,179.0,263.0,477.0,709.0,32.0,A,3,8917,0.0
-1.0,184,가동,732.0,122,211,110.0,112.0,331.0,50.0,171.0,181.0,189.0,187.0,508.0,697.0,29.0,A,23,8573,0.0
-1.0,89,가동,712.0,122,119,102.0,111.0,186.0,51.0,50.0,48.0,152.0,26.0,422.0,699.0,28.0,A,23,8573,1.0
87.0,97,가동,694.0,122,122,110.0,112.0,330.0,42.0,165.0,120.0,245.0,170.0,451.0,706.0,36.0,A,23,8722,0.0
-1.0,56,가동,712.0,118,121,110.0,112.0,330.0,54.0,103.0,174.0,226.0,146.0,481.0,705.0,33.0,A,23,8917,0.0
-1.0,16,가동,730.0,135,116,110.0,113.0,330.0,50.0,259.0,128.0,182.0,288.0,127.0,710.0,31.0,A,23,8412,0.0
-1.0,106,가동,731.0,124,125,110.0,112.0,328.0,52.0,251.0,112.0,212.0,196.0,481.0,698.0,26.0,A,23,8573,0.0
-1.0,74,가동,729.0,123,123,110.0,112.0,331.0,55.0,233.0,199.0,213.0,201.0,528.0,706.0,31.0,A,23,8573,0.0
-1.0,269,가동,733.0,119,121,100.0,102.0,325.0,51.0,175.0,162.0,218.0,200.0,504.0,718.0,35.0,A,23,8412,0.0
-1.0,143,가동,730.0,117,117,100.0,102.0,329.0,56.0,254.0,155.0,214.0,194.0,481.0,705.0,32.0,A,3,8917,0.0
-1.0,178,가동,731.0,170,119,100.0,102.0,328.0,49.0,128.0,155.0,186.0,186.0,481.0,710.0,32.0,A,3,8412,0.0
67.0,285,가동,729.0,117,118,109.0,111.0,329.0,46.0,241.0,181.0,253.0,179.0,580.0,695.0,32.0,A,23,8722,0.0
-1.0,166,가동,729.0,118,119,99.0,102.0,324.0,50.0,275.0,159.0,207.0,197.0,570.0,711.0,34.0,A,23,8412,0.0
-1.0,24,가동,713.0,118,121,110.0,112.0,330.0,53.0,137.0,161.0,218.0,70.0,478.0,712.0,31.0,A,23,8917,0.0
88.0,145,가동,727.0,123,122,105.0,107.0,325.0,44.0,206.0,182.0,219.0,250.0,560.0,686.0,35.0,A,23,8722,0.0
-1.0,203,가동,730.0,121,123,110.0,112.0,331.0,54.0,233.0,208.0,235.0,214.0,477.0,703.0,33.0,A,23,8573,0.0
54.0,3,가동,728.0,129,79,104.0,108.0,149.0,54.0,150.0,102.0,124.0,171.0,395.0,692.0,26.0,D,23,8722,1.0
46.0,109,가동,728.0,119,121,110.0,112.0,329.0,49.0,203.0,190.0,278.0,188.0,604.0,700.0,31.0,A,23,8917,0.0
-1.0,234,가동,711.0,117,117,110.0,112.0,331.0,50.0,102.0,186.0,236.0,149.0,477.0,713.0,32.0,A,23,8917,0.0
-1.0,31,가동,711.0,127,125,110.0,112.0,331.0,54.0,210.0,168.0,91.0,184.0,567.0,708.0,31.0,A,23,8573,0.0
96.0,110,가동,708.0,115,117,110.0,112.0,330.0,46.0,167.0,172.0,239.0,171.0,424.0,703.0,31.0,A,23,8917,0.0
75.0,18,가동,729.0,115,117,110.0,112.0,329.0,50.0,170.0,172.0,248.0,172.0,425.0,706.0,28.0,A,23,8917,0.0
-1.0,112,가동,729.0,125,125,100.0,102.0,332.0,50.0,199.0,161.0,178.0,191.0,474.0,702.0,35.0,A,23,8412,0.0
82.0,10,가동,712.0,119,122,110.0,112.0,333.0,51.0,155.0,159.0,161.0,129.0,475.0,693.0,29.0,A,23,8412,0.0
-1.0,41,가동,730.0,121,206,110.0,112.0,332.0,54.0,133.0,135.0,158.0,148.0,451.0,706.0,30.0,A,23,8573,0.0
0.0,123,가동,708.9172515700037,118,121,115.0,117.0,324.0,55.0,227.0,199.0,193.0,179.0,508.0,699.0,32.0,A,23,8600,0.0
-1.0,184,가동,733.0,116,119,100.0,102.0,326.0,52.0,134.0,157.0,219.0,199.0,504.0,715.0,35.0,A,23,8412,0.0
67.0,207,가동,713.0,121,122,110.0,112.0,330.0,47.0,177.0,128.0,364.0,199.0,481.0,701.0,37.0,A,23,8722,0.0
-1.0,63,가동,733.0,118,116,110.0,112.0,332.0,48.0,226.0,156.0,132.0,225.0,181.0,717.0,32.0,A,6,8412,0.0
-1.0,279,가동,728.0,120,123,110.0,112.0,330.0,53.0,238.0,206.0,228.0,218.0,483.0,705.0,33.0,A,23,8573,0.0
66.0,90,가동,730.0,118,121,109.0,111.0,330.0,49.0,238.0,179.0,251.0,179.0,593.0,701.0,32.0,A,23,8722,0.0
84.0,38,가동,709.0,119,122,110.0,112.0,333.0,45.0,159.0,181.0,128.0,138.0,496.0,710.0,33.0,A,23,8412,0.0
74.0,141,가동,727.0,114,117,110.0,112.0,329.0,45.0,184.0,182.0,263.0,180.0,427.0,703.0,32.0,A,23,8917,0.0
-1.0,185,가동,730.0,116,118,110.0,112.0,314.0,55.0,216.0,159.0,131.0,212.0,384.0,702.0,31.0,A,6,8412,0.0
-1.0,62,가동,729.0,119,119,110.0,112.0,320.0,50.0,218.0,139.0,119.0,210.0,178.0,696.0,32.0,A,6,8412,0.0
52.0,151,가동,728.0,121,126,105.0,106.0,325.0,50.0,108.0,165.0,184.0,190.0,372.0,654.0,33.0,A,23,8722,0.0
74.0,198,가동,721.0,118,134,110.0,112.0,331.0,44.0,167.0,125.0,291.0,178.0,452.0,706.0,35.0,A,23,8722,0.0
-1.0,47,가동,710.0,118,121,110.0,112.0,332.0,51.0,102.0,176.0,255.0,144.0,480.0,706.0,33.0,A,23,8917,0.0
-1.0,77,가동,707.0,117,118,110.0,112.0,321.0,52.0,216.0,158.0,132.0,218.0,191.0,694.0,34.0,A,6,8412,0.0
-1.0,234,가동,731.0,121,121,110.0,113.0,325.0,48.0,235.0,146.0,200.0,163.0,477.0,701.0,34.0,A,3,8917,0.0
73.0,65,가동,728.0,135,120,105.0,107.0,324.0,45.0,199.0,176.0,210.0,243.0,460.0,687.0,32.0,A,23,8722,0.0
70.0,128,가동,723.0,122,124,110.0,112.0,330.0,47.0,177.0,124.0,194.0,273.0,490.0,707.0,36.0,A,23,8722,0.0
48.0,45,가동,711.0,123,126,110.0,112.0,325.0,48.0,132.0,149.0,173.0,176.0,505.0,687.0,33.0,A,23,8600,0.0
54.0,199,가동,729.0,134,122,105.0,107.0,324.0,45.0,205.0,176.0,213.0,251.0,470.0,691.0,32.0,A,23,8722,0.0
49.0,157,가동,730.0,114,119,110.0,112.0,330.0,47.0,148.0,171.0,201.0,155.0,362.0,703.0,31.0,A,23,8917,0.0
70.0,293,가동,729.0,116,127,105.0,107.0,330.0,54.0,202.0,138.0,159.0,206.0,530.0,680.0,30.0,A,23,8917,0.0
-1.0,105,가동,711.0,119,120,110.0,112.0,331.0,52.0,230.0,194.0,99.0,205.0,569.0,715.0,30.0,A,23,8573,0.0
78.0,54,가동,728.0,118,119,110.0,112.0,329.0,47.0,190.0,183.0,257.0,182.0,441.0,697.0,31.0,A,23,8917,0.0
-1.0,293,가동,707.6027529582226,118,121,140.0,144.0,333.0,44.0,179.0,142.0,159.0,117.0,513.0,689.0,35.0,A,23,8412,0.0
-1.0,156,가동,732.0,115,117,110.0,112.0,332.0,56.0,225.0,157.0,134.0,217.0,151.0,732.0,35.0,A,6,8412,0.0
-1.0,23,가동,712.0,118,120,110.0,112.0,332.0,55.0,102.0,166.0,243.0,143.0,482.0,699.0,30.0,A,23,8917,0.0
84.0,185,가동,719.0,116,121,105.0,216.0,331.0,37.0,210.0,139.0,159.0,206.0,529.0,667.0,30.0,A,23,8917,1.0
-1.0,150,가동,732.0,122,124,110.0,112.0,331.0,48.0,235.0,196.0,215.0,208.0,541.0,714.0,30.0,A,23,8573,0.0
-1.0,223,가동,707.6027529582226,116,119,140.0,144.0,333.0,45.0,184.0,145.0,171.0,153.0,507.0,706.0,36.0,A,23,8412,0.0
0.0,112,가동,722.1659846128663,125,121,105.0,107.0,324.0,49.0,197.0,181.0,218.0,260.0,446.0,686.0,33.0,A,23,8722,0.0
-1.0,76,가동,709.0,119,122,140.0,144.0,333.0,43.0,172.0,144.0,159.0,295.0,509.0,701.0,35.0,A,23,8412,0.0
93.0,112,가동,706.0,120,124,110.0,112.0,333.0,45.0,160.0,129.0,128.0,144.0,496.0,692.0,33.0,A,23,8412,0.0
-1.0,291,가동,734.0,126,124,110.0,112.0,330.0,54.0,232.0,201.0,213.0,207.0,530.0,712.0,31.0,A,23,8573,0.0
41.0,19,가동,729.0,117,120,110.0,113.0,329.0,48.0,186.0,177.0,255.0,176.0,440.0,703.0,28.0,A,23,8917,0.0
69.0,3,가동,722.0,120,119,109.0,112.0,178.0,45.0,135.0,31.0,225.0,138.0,478.0,709.0,28.0,A,23,8722,1.0
-1.0,91,가동,730.0,206,115,110.0,112.0,321.0,50.0,206.0,159.0,127.0,205.0,172.0,696.0,32.0,A,6,8412,0.0
-1.0,320,가동,729.0,121,122,110.0,113.0,313.0,55.0,205.0,158.0,128.0,204.0,390.0,717.0,32.0,A,6,8412,0.0
-1.0,182,가동,731.0,121,120,110.0,113.0,332.0,51.0,235.0,150.0,205.0,166.0,480.0,703.0,33.0,A,3,8917,0.0
-1.0,30,가동,730.0,124,124,110.0,112.0,330.0,55.0,230.0,198.0,231.0,210.0,478.0,708.0,29.0,A,23,8573,0.0
-1.0,280,가동,730.0,121,122,110.0,112.0,327.0,56.0,261.0,108.0,201.0,190.0,478.0,711.0,26.0,A,23,8573,0.0
46.0,152,가동,731.0,118,119,100.0,101.0,330.0,48.0,242.0,181.0,262.0,167.0,578.0,698.0,32.0,A,23,8722,0.0
-1.0,155,가동,710.0,114,117,110.0,112.0,331.0,54.0,103.0,189.0,258.0,148.0,485.0,707.0,34.0,A,23,8917,0.0
-1.0,45,가동,731.0,118,121,110.0,112.0,331.0,54.0,227.0,184.0,199.0,198.0,541.0,707.0,29.0,A,23,8573,0.0
40.0,77,가동,730.0,122,122,100.0,102.0,331.0,47.0,175.0,122.0,182.0,272.0,508.0,696.0,32.0,A,23,8722,0.0
34.0,54,가동,729.0,124,126,105.0,108.0,324.0,51.0,200.0,177.0,206.0,252.0,462.0,692.0,33.0,A,23,8722,0.0
-1.0,190,가동,709.0,118,79,110.0,112.0,166.0,55.0,102.0,137.0,158.0,132.0,481.0,712.0,32.0,A,23,8917,1.0
-1.0,302,가동,710.0,117,118,110.0,112.0,331.0,56.0,102.0,189.0,257.0,152.0,484.0,703.0,34.0,A,23,8917,0.0
-1.0,158,가동,729.0,123,122,110.0,112.0,315.0,54.0,205.0,144.0,114.0,197.0,382.0,733.0,32.0,A,6,8412,0.0
-1.0,1,가동,713.0,104,125,109.0,110.0,309.0,44.0,281.0,146.0,243.0,215.0,487.0,707.1352811466372,22.0,A,25,8412,0.0
-1.0,102,가동,714.0,126,123,109.0,112.0,331.0,55.0,231.0,195.0,101.0,208.0,578.0,713.0,32.0,A,23,8573,0.0
-1.0,120,가동,732.0,115,119,110.0,112.0,321.0,48.0,220.0,160.0,135.0,224.0,184.0,730.0,32.0,A,6,8412,0.0
50.0,39,가동,730.0,115,117,110.0,112.0,329.0,54.0,180.0,177.0,263.0,178.0,421.0,705.0,30.0,A,23,8917,0.0
-1.0,99,가동,711.0,123,124,110.0,112.0,332.0,56.0,235.0,200.0,162.0,217.0,477.0,709.0,31.0,A,23,8573,0.0
-1.0,14,가동,713.0,116,118,110.0,112.0,330.0,53.0,103.0,157.0,233.0,140.0,480.0,692.0,31.0,A,23,8917,0.0
-1.0,209,가동,714.0,117,117,110.0,112.0,331.0,56.0,102.0,148.0,206.0,131.0,501.0,713.0,22.0,A,23,8917,0.0
70.0,279,가동,718.0,117,120,109.0,112.0,329.0,48.0,235.0,179.0,243.0,176.0,589.0,693.0,32.0,A,23,8722,0.0
-1.0,181,가동,712.0,119,119,110.0,113.0,333.0,54.0,204.0,203.0,180.0,270.0,476.0,715.0,28.0,A,3,8917,0.0
-1.0,183,가동,672.0,126,127,110.0,113.0,331.0,50.0,102.0,180.0,250.0,149.0,484.0,710.0,30.0,A,23,8917,0.0
-1.0,48,가동,707.6027529582226,117,120,140.0,144.0,333.0,48.0,176.0,138.0,160.0,144.0,507.0,711.0,36.0,A,23,8412,0.0
93.0,204,가동,704.0,119,121,100.0,101.0,330.0,46.0,232.0,179.0,249.0,162.0,561.0,696.0,34.0,A,23,8722,0.0
-1.0,20,가동,712.0,84,127,110.0,112.0,331.0,53.0,200.0,172.0,149.0,196.0,469.0,708.0,30.0,A,23,8573,0.0
-1.0,280,가동,713.0,119,120,110.0,112.0,330.0,55.0,102.0,188.0,258.0,147.0,482.0,712.0,35.0,A,23,8917,0.0
-1.0,165,가동,732.0,123,122,110.0,112.0,315.0,51.0,207.0,138.0,119.0,201.0,388.0,702.0,32.0,A,6,8412,0.0
-1.0,114,가동,709.0,120,121,110.0,112.0,330.0,54.0,123.0,140.0,225.0,97.0,476.0,714.0,31.0,A,23,8573,0.0
58.0,276,가동,729.0,115,117,110.0,112.0,329.0,52.0,186.0,185.0,259.0,185.0,436.0,704.0,32.0,A,23,8917,0.0
-1.0,229,가동,730.0,126,126,100.0,102.0,317.0,52.0,243.0,158.0,208.0,183.0,481.0,700.0,35.0,A,3,8917,0.0
32.0,22,가동,729.0,116,118,110.0,112.0,329.0,48.0,140.0,153.0,220.0,152.0,407.0,707.0,21.0,A,23,8917,0.0
