id,date,time,molten_volume,count,working,molten_temp,facility_operation_cycleTime,production_cycletime,low_section_speed,high_section_speed,cast_pressure,biscuit_thickness,upper_mold_temp1,upper_mold_temp2,lower_mold_temp1,lower_mold_temp2,sleeve_temperature,physical_strength,Coolant_temperature,tryshot_signal,EMS_operation_time,mold_code,passorfail
73838,2019-03-12,09:51:17,-1,53,가동,729,123,117,110,112,316,53,220,150,126,205,428,732,34,A,6,8412,0
73839,2019-03-12,09:52:02,97,53,가동,701,122,123,110,112,330,47,102,178,186,289,369,694,31,A,23,8917,0
73840,2019-03-12,09:53:37,-1,54,가동,730,117,137,110,112,316,55,198,146,125,193,415,733,34,A,6,8412,0
73841,2019-03-12,09:54:06,97,54,가동,702,122,123,110,112,330,48,104,178,186,292,370,696,31,A,23,8917,0
73842,2019-03-12,09:55:48,-1,55,가동,732,136,126,110,112,316,53,206,150,125,197,418,718,34,A,6,8412,0
73843,2019-03-12,09:56:12,96,55,가동,703,122,123,110,112,329,51,104,178,186,294,367,695,31,A,23,8917,0
73844,2019-03-12,09:57:51,-1,56,가동,732,126,129,110,112,315,53,206,150,125,199,418,726,33,A,6,8412,0
73845,2019-03-12,09:58:13,96,56,가동,704,123,123,110,112,329,50,103,178,187,297,366,696,31,A,23,8917,0
73846,2019-03-12,10:00:07,-1,57,가동,733,128,133,110,112,316,55,199,150,124,195,417,727,33,A,6,8412,0
73847,2019-03-12,10:00:21,95,57,가동,703,122,123,110,111,330,51,103,179,187,298,368,693,31,A,23,8917,0
73848,2019-03-12,10:02:13,-1,58,가동,733,133,124,110,112,316,53,206,150,125,199,420,729,33,A,6,8412,0
73849,2019-03-12,10:02:22,94,58,가동,704,122,123,110,111,330,48,103,179,188,298,366,699,31,A,23,8917,0
73850,2019-03-12,10:04:14,-1,59,가동,732,123,124,110,112,316,55,211,150,125,200,423,724,33,A,6,8412,0
73851,2019-03-12,10:04:26,93,59,가동,706,122,123,110,112,330,47,104,179,187,297,367,699,31,A,23,8917,0
73852,2019-03-12,10:06:16,-1,60,가동,732,124,118,110,112,316,52,218,151,126,205,428,735,33,A,6,8412,0
73853,2019-03-12,10:06:27,92,60,가동,706,122,123,110,112,330,45,103,179,187,297,369,697,31,A,23,8917,0
73854,2019-03-12,10:08:03,-1,61,가동,731,117,117,110,112,315,56,220,148,127,208,431,731,33,A,6,8412,0
73855,2019-03-12,10:08:26,92,61,가동,706,122,123,110,112,330,48,103,179,187,297,370,700,31,A,23,8917,0
73856,2019-03-12,10:10:03,-1,62,가동,731,117,117,110,112,316,52,221,151,128,209,432,729,33,A,6,8412,0
73857,2019-03-12,10:10:29,91,62,가동,707,122,123,110,112,330,44,103,179,187,298,372,697,31,A,23,8917,0
73858,2019-03-12,10:12:00,-1,63,가동,730,117,117,110,112,317,53,223,152,128,210,429,732,33,A,6,8412,0
73859,2019-03-12,10:12:34,91,63,가동,708,122,123,110,112,330,48,103,179,187,299,370,700,30,A,23,8917,0
73860,2019-03-12,10:13:57,-1,64,가동,729,116,117,110,112,317,53,222,152,129,212,429,723,33,A,6,8412,0
73861,2019-03-12,10:14:35,89,64,가동,709,123,123,110,113,330,47,103,179,187,295,369,700,30,A,23,8917,0
73862,2019-03-12,10:15:55,-1,65,가동,728,116,117,110,112,318,54,223,152,129,211,426,725,33,A,6,8412,0
73863,2019-03-12,10:16:39,88,65,가동,708,123,123,110,111,329,50,103,179,186,292,371,700,30,A,23,8917,0
73864,2019-03-12,10:17:55,-1,66,가동,729,117,118,110,113,318,55,222,153,129,213,426,733,33,A,6,8412,0
73865,2019-03-12,10:18:41,87,66,가동,708,123,123,110,111,330,51,103,179,186,294,371,700,30,A,23,8917,0
73866,2019-03-12,10:19:54,-1,67,가동,731,118,118,110,112,318,55,223,153,129,215,424,732,33,A,6,8412,0
73867,2019-03-12,10:20:45,87,67,가동,709,122,123,110,111,330,51,102,179,187,294,370,699,30,A,23,8917,0
73868,2019-03-12,10:21:54,-1,68,가동,732,118,118,110,112,318,55,224,153,130,214,425,698,33,A,6,8412,0
73869,2019-03-12,10:22:49,86,68,가동,711,123,123,110,111,330,50,102,179,187,293,371,700,30,A,23,8917,0
73870,2019-03-12,10:23:51,-1,69,가동,733,118,119,110,112,317,55,219,153,130,211,430,722,33,A,6,8412,0
73871,2019-03-12,10:24:51,85,69,가동,712,123,123,110,112,329,51,102,179,187,292,372,701,30,A,23,8917,0
73872,2019-03-12,10:25:48,-1,70,가동,732,117,117,110,113,317,53,222,153,130,212,429,734,33,A,6,8412,0
73873,2019-03-12,10:26:56,84,70,가동,713,123,123,110,111,329,48,102,179,187,294,372,701,30,A,23,8917,0
73874,2019-03-12,10:27:44,-1,71,가동,733,117,117,110,112,317,53,224,154,130,211,433,735,33,A,6,8412,0
73875,2019-03-12,10:29:01,84,71,가동,713,123,123,110,111,330,50,102,179,187,294,372,701,30,A,23,8917,0
73876,2019-03-12,10:29:38,-1,72,가동,732,117,117,110,113,316,52,223,154,131,212,431,723,32,A,6,8412,0
73877,2019-03-12,10:31:01,82,72,가동,714,123,123,110,113,330,53,102,179,187,294,371,701,30,A,23,8917,0
73878,2019-03-12,10:31:33,-1,73,가동,731,117,117,110,112,316,56,223,154,131,212,434,727,32,A,6,8412,0
73879,2019-03-12,10:33:10,82,73,가동,714,123,123,110,113,329,55,102,179,187,294,370,701,30,A,23,8917,0
73880,2019-03-12,10:33:34,-1,74,가동,730,118,118,110,112,317,53,222,155,131,212,434,725,33,A,6,8412,0
73881,2019-03-12,10:35:16,81,74,가동,716,123,123,110,111,329,49,103,180,188,296,373,698,30,A,23,8917,0
73882,2019-03-12,10:35:32,-1,75,가동,729,117,117,110,112,316,54,220,154,131,212,434,730,32,A,6,8412,0
73883,2019-03-12,10:37:17,80,75,가동,716,123,123,110,112,329,52,102,180,187,293,374,698,30,A,23,8917,0
73884,2019-03-12,10:38:04,-1,76,가동,728,117,146,110,112,330,53,192,155,128,196,417,725,32,A,6,8412,0
73885,2019-03-12,10:39:15,79,76,가동,718,123,123,110,111,330,48,102,180,187,292,375,699,30,A,23,8917,0
73886,2019-03-12,10:40:03,-1,77,가동,728,146,119,110,112,316,52,208,155,128,204,421,727,32,A,6,8412,0
73887,2019-03-12,10:41:17,79,77,가동,718,123,123,110,113,330,55,102,180,187,291,374,698,30,A,23,8917,0
73888,2019-03-12,10:42:03,-1,78,가동,729,117,118,110,113,316,49,212,155,129,207,426,720,32,A,6,8412,0
73889,2019-03-12,10:43:24,77,78,가동,719,123,123,110,111,330,50,102,180,188,293,374,698,30,A,23,8917,0
73890,2019-03-12,10:43:59,-1,79,가동,729,117,117,110,112,316,55,215,155,129,206,430,728,32,A,6,8412,0
73891,2019-03-12,10:45:36,76,79,가동,720,123,123,110,112,330,48,102,180,188,294,376,699,30,A,23,8917,0
73892,2019-03-12,10:45:50,-1,80,가동,730,117,117,110,112,316,53,217,155,129,210,430,711,32,A,6,8412,0
73893,2019-03-12,10:47:30,76,80,가동,720,123,123,110,112,330,50,102,180,187,293,375,698,30,A,23,8917,0
73894,2019-03-12,10:47:47,-1,81,가동,730,117,118,110,112,317,53,217,155,130,209,431,728,32,A,6,8412,0
73895,2019-03-12,10:49:29,74,81,가동,722,123,123,110,116,329,52,102,180,187,293,375,698,30,A,23,8917,0
73896,2019-03-12,10:49:44,-1,82,가동,731,117,120,110,112,317,54,217,155,129,208,429,724,32,A,6,8412,0
73897,2019-03-12,10:51:34,74,82,가동,722,123,123,110,111,330,51,102,180,188,293,373,698,30,A,23,8917,0
73898,2019-03-12,10:51:45,-1,83,가동,731,120,124,110,112,317,55,213,155,129,206,429,728,32,A,6,8412,0
73899,2019-03-12,10:53:36,73,83,가동,724,123,123,110,112,329,46,102,180,188,293,377,700,30,A,23,8917,0
73900,2019-03-12,10:53:46,-1,84,가동,732,123,124,110,112,316,55,209,151,129,205,431,715,32,A,6,8412,0
73901,2019-03-12,10:55:39,73,84,가동,724,122,123,110,111,330,49,102,180,188,295,379,698,30,A,23,8917,0
73902,2019-03-12,10:55:52,-1,85,가동,732,125,124,110,112,330,54,209,156,129,204,427,714,32,A,6,8412,0
73903,2019-03-12,10:57:43,72,85,가동,724,123,123,110,113,330,53,102,180,188,294,378,699,30,A,23,8917,0
73904,2019-03-12,10:57:54,-1,86,가동,732,125,123,110,114,316,51,208,156,128,206,431,731,32,A,6,8412,0
73905,2019-03-12,11:00:07,-1,87,가동,732,121,124,110,112,317,52,208,156,128,206,428,730,32,A,6,8412,0
73906,2019-03-12,11:00:40,70,86,가동,724,172,174,110,114,329,53,102,178,179,278,349,697,30,A,23,8917,0
73907,2019-03-12,11:02:11,-1,88,가동,732,124,127,110,112,317,53,206,156,128,203,427,719,32,A,6,8412,0
73908,2019-03-12,11:04:17,-1,89,가동,732,126,124,110,112,317,53,208,139,128,204,422,734,32,A,6,8412,0
73909,2019-03-12,11:04:17,69,87,가동,725,172,174,110,114,330,54,102,173,168,260,314,700,30,A,23,8917,0
73910,2019-03-12,11:06:24,-1,90,가동,732,125,124,110,112,316,54,209,153,128,204,425,731,32,A,6,8412,0
73911,2019-03-12,11:06:25,69,88,가동,726,167,123,110,112,329,52,103,174,176,273,344,697,30,A,23,8917,0
73912,2019-03-12,11:08:25,68,89,가동,726,122,123,110,111,329,52,102,175,181,282,365,700,30,A,23,8917,0
73913,2019-03-12,11:08:27,-1,91,가동,732,122,123,110,112,316,52,209,156,128,203,424,725,32,A,6,8412,0
73914,2019-03-12,11:10:34,67,90,가동,728,122,123,110,111,330,50,102,177,184,285,373,693,30,A,23,8917,0
73915,2019-03-12,11:10:36,-1,92,가동,731,122,123,110,112,317,56,211,156,128,201,423,720,32,A,6,8412,0
73916,2019-03-12,11:12:31,67,91,가동,728,122,123,110,113,330,53,102,178,185,288,377,693,30,A,23,8917,0
73917,2019-03-12,11:12:34,-1,93,가동,731,124,124,110,112,315,52,210,156,128,201,423,714,32,A,6,8412,0
73918,2019-03-12,11:14:36,66,92,가동,731,122,123,110,112,329,50,134,178,186,291,376,700,30,A,23,8917,0
73919,2019-03-12,11:14:38,-1,94,가동,730,123,124,110,111,316,56,208,156,128,204,420,719,32,A,6,8412,0
73920,2019-03-12,11:16:38,65,93,가동,729,122,123,110,113,329,53,149,179,187,295,377,700,30,A,23,8917,0
73921,2019-03-12,11:16:39,-1,95,가동,730,124,124,110,112,316,55,208,156,128,202,421,725,32,A,6,8412,0
73922,2019-03-12,11:18:31,64,94,가동,729,123,123,110,113,329,52,140,179,188,298,375,699,30,A,23,8917,0
73923,2019-03-12,11:18:39,-1,96,가동,729,124,124,110,112,330,54,209,156,128,204,422,722,32,A,6,8412,0
73924,2019-03-12,11:20:33,63,95,가동,729,122,123,110,111,329,49,151,180,188,300,380,699,30,A,23,8917,0
73925,2019-03-12,11:20:45,-1,97,가동,729,124,124,110,112,316,53,208,156,128,204,427,719,32,A,6,8412,0
73926,2019-03-12,11:22:38,62,96,가동,729,122,123,110,112,329,50,132,180,188,302,378,701,30,A,23,8917,0
73927,2019-03-12,11:22:52,-1,98,가동,728,122,124,110,112,317,55,207,156,128,203,422,711,32,A,6,8412,0
73928,2019-03-12,11:24:43,61,97,가동,730,123,123,110,113,329,52,145,180,189,303,379,700,30,A,23,8917,0
73929,2019-03-12,11:24:55,-1,99,가동,729,124,128,110,112,316,56,206,156,128,200,426,735,32,A,6,8412,0
73930,2019-03-12,11:26:51,61,98,가동,731,122,123,110,114,330,52,152,180,189,302,378,700,30,A,23,8917,0
73931,2019-03-12,11:26:59,-1,100,가동,729,128,122,110,111,316,56,212,156,128,203,426,718,32,A,6,8412,0
73932,2019-03-12,11:28:52,59,99,가동,731,123,123,110,114,329,52,157,181,189,303,378,697,30,A,23,8917,0
73933,2019-03-12,11:29:02,-1,101,가동,730,121,124,110,112,316,55,209,149,128,200,428,722,32,A,6,8412,0
73934,2019-03-12,11:30:58,59,100,가동,732,123,124,110,112,329,50,152,181,189,304,374,699,30,A,23,8917,0
73935,2019-03-12,11:31:14,-1,102,가동,731,124,124,110,112,330,56,207,156,128,202,426,717,32,A,6,8412,0
73936,2019-03-12,11:32:55,58,101,가동,732,123,123,110,111,329,50,145,181,189,304,377,692,30,A,23,8917,0
73937,2019-03-12,11:33:12,-1,103,가동,731,123,124,110,112,316,56,208,156,128,203,424,734,32,A,6,8412,0
73938,2019-03-12,11:34:58,57,102,가동,732,123,123,110,113,329,57,132,181,189,304,377,696,30,A,23,8917,0
73939,2019-03-12,11:35:24,-1,104,가동,731,125,127,110,112,329,55,205,156,128,199,423,729,32,A,6,8412,0
73940,2019-03-12,11:37:05,56,103,가동,732,124,125,110,112,330,57,139,181,189,302,374,701,30,A,23,8917,0
73941,2019-03-12,11:37:25,-1,105,가동,731,126,124,110,112,316,55,207,149,128,199,426,731,32,A,6,8412,0
73942,2019-03-12,11:39:13,54,104,가동,732,124,124,110,113,329,51,135,181,189,303,376,700,30,A,23,8917,0
73943,2019-03-12,11:39:33,-1,106,가동,731,123,122,110,112,315,56,211,157,128,203,425,728,32,A,6,8412,0
73944,2019-03-12,11:41:11,54,105,가동,732,123,123,110,114,329,52,133,181,189,303,380,700,30,A,23,8917,0
73945,2019-03-12,11:41:30,-1,107,가동,731,122,125,110,112,316,56,210,157,128,203,425,713,32,A,6,8412,0
73946,2019-03-12,11:43:14,53,106,가동,729,122,123,110,113,329,57,146,181,190,303,381,697,30,A,23,8917,0
73947,2019-03-12,11:43:34,-1,108,가동,731,125,123,110,112,316,54,213,154,128,203,423,729,32,A,6,8412,0
73948,2019-03-12,11:45:15,52,107,가동,729,123,123,110,113,329,52,140,181,190,303,380,696,30,A,23,8917,0
73949,2019-03-12,11:45:37,-1,109,가동,730,122,125,110,112,316,56,209,157,128,202,424,716,32,A,6,8412,0
73950,2019-03-12,11:47:44,52,108,가동,727,122,140,110,112,329,56,128,181,186,288,372,701,30,A,23,8917,0
73951,2019-03-12,11:47:47,-1,110,가동,729,125,124,110,112,316,54,209,157,129,203,424,734,32,A,6,8412,0
73952,2019-03-12,11:49:47,51,109,가동,727,139,123,110,112,330,51,110,181,187,296,375,699,30,A,23,8917,0
73953,2019-03-12,11:49:50,-1,111,가동,728,123,123,110,113,315,55,211,155,129,204,431,727,32,A,6,8412,0
73954,2019-03-12,11:51:48,50,110,가동,727,123,123,110,113,329,52,117,181,188,300,379,702,30,A,23,8917,0
73955,2019-03-12,11:51:54,-1,112,가동,728,123,125,110,112,316,55,206,157,128,202,424,722,32,A,6,8412,0
73956,2019-03-12,11:53:51,49,111,가동,727,122,123,110,111,330,51,131,181,189,302,380,703,30,A,23,8917,0
73957,2019-03-12,11:53:58,-1,113,가동,729,125,124,110,113,315,53,209,157,129,203,428,730,32,A,6,8412,0
73958,2019-03-12,11:55:53,48,112,가동,727,123,123,110,111,329,50,131,181,189,303,380,699,30,A,23,8917,0
73959,2019-03-12,11:56:03,-1,114,가동,729,125,122,110,112,315,55,212,157,129,206,429,733,32,A,6,8412,0
73960,2019-03-12,11:57:58,48,113,가동,728,122,123,110,113,330,53,135,181,189,304,382,702,30,A,23,8917,0
73961,2019-03-12,11:58:07,-1,115,가동,730,121,125,110,112,316,54,210,157,129,202,429,703,32,A,6,8412,0
73962,2019-03-12,11:59:56,47,114,가동,728,123,123,110,112,329,55,152,181,189,302,383,701,30,A,23,8917,0
73963,2019-03-12,12:01:30,-1,116,가동,732,124,202,110,113,315,50,148,157,122,170,387,727,32,A,6,8412,0
73964,2019-03-12,12:02:04,46,115,가동,729,122,123,110,113,329,53,159,182,190,299,383,700,29,A,23,8917,0
73965,2019-03-12,12:03:20,-1,117,가동,732,201,118,110,113,315,54,195,136,124,191,408,723,32,A,6,8412,0
73966,2019-03-12,12:04:00,44,116,가동,729,122,123,110,114,330,54,159,182,190,301,383,698,30,A,23,8917,0
73967,2019-03-12,12:05:30,-1,118,가동,731,119,127,110,112,330,55,199,129,125,190,414,729,32,A,6,8412,0
73968,2019-03-12,12:06:04,43,117,가동,730,122,123,110,113,330,53,155,182,190,303,375,702,30,A,23,8917,0
73969,2019-03-12,12:07:34,-1,119,가동,731,126,123,110,113,315,55,205,128,125,197,420,730,32,A,6,8412,0
73970,2019-03-12,12:08:08,43,118,가동,729,122,123,110,112,329,57,157,182,190,300,373,700,30,A,23,8917,0
73971,2019-03-12,12:09:39,-1,120,가동,731,123,123,110,113,315,53,207,129,126,199,422,721,33,A,6,8412,0
73972,2019-03-12,12:10:13,41,119,가동,730,122,123,110,114,330,54,156,182,190,299,380,704,30,A,23,8917,0
73973,2019-03-12,12:11:35,-1,121,가동,730,123,117,110,113,329,53,213,142,127,202,425,719,33,A,6,8412,0
73974,2019-03-12,12:12:17,47,120,가동,730,123,124,110,115,329,54,162,182,190,302,381,702,30,A,23,8917,0
73975,2019-03-12,12:13:36,-1,122,가동,730,117,118,110,113,314,54,212,157,127,204,429,728,32,A,6,8412,0
73976,2019-03-12,12:15:39,-1,123,가동,729,117,120,110,113,313,56,213,157,128,206,429,710,32,A,6,8412,0
73977,2019-03-12,12:16:58,96,121,가동,721,123,124,110,111,330,44,102,174,168,266,306,701,30,D,23,8917,1
73978,2019-03-12,12:17:46,-1,124,가동,729,119,123,110,116,315,54,211,157,128,200,426,717,32,A,6,8412,0
73979,2019-03-12,12:19:05,96,122,가동,713,120,121,110,111,330,40,103,175,176,278,344,702,29,A,23,8917,0
73980,2019-03-12,12:19:48,-1,125,가동,731,122,124,110,114,315,55,207,158,128,198,426,704,32,A,6,8412,0
73981,2019-03-12,12:21:04,96,123,가동,710,122,122,110,111,330,47,102,176,181,284,357,698,29,A,23,8917,0
73982,2019-03-12,12:21:52,-1,126,가동,731,123,122,110,112,314,56,208,156,128,202,424,726,32,A,6,8412,0
73983,2019-03-12,12:23:03,94,124,가동,709,122,122,110,112,329,49,113,178,183,286,365,701,29,A,23,8917,0
73984,2019-03-12,12:23:46,-1,127,가동,732,122,124,110,112,330,54,208,158,128,204,425,717,32,A,6,8412,0
73985,2019-03-12,12:25:01,94,125,가동,709,122,122,110,112,329,47,125,179,184,287,369,695,29,A,23,8917,0
73986,2019-03-12,12:25:52,-1,128,가동,732,124,124,110,112,314,55,207,158,127,200,421,730,32,A,6,8412,0
73987,2019-03-12,12:27:02,93,126,가동,709,122,123,110,111,329,47,130,180,185,291,372,700,30,A,23,8917,0
73988,2019-03-12,12:27:54,-1,129,가동,732,123,123,110,112,315,54,207,156,128,200,423,719,32,A,6,8412,0
73989,2019-03-12,12:29:10,92,127,가동,710,122,123,110,111,329,51,146,180,186,293,373,700,30,A,23,8917,0
73990,2019-03-12,12:30:00,-1,130,가동,732,123,123,110,113,315,56,208,155,127,198,424,726,32,A,6,8412,0
73991,2019-03-12,12:31:15,91,128,가동,711,122,123,110,112,330,49,124,180,187,295,373,699,30,A,23,8917,0
73992,2019-03-12,12:32:07,-1,131,가동,732,123,124,110,113,314,54,207,146,128,197,423,711,32,A,6,8412,0
73993,2019-03-12,12:33:14,90,129,가동,712,122,123,110,112,329,46,116,180,186,295,374,698,30,A,23,8917,0
73994,2019-03-12,12:34:05,-1,132,가동,732,124,117,110,113,330,51,215,158,128,203,427,716,32,A,6,8412,0
73995,2019-03-12,12:35:17,90,130,가동,713,122,123,110,112,329,50,112,181,187,297,372,690,30,A,23,8917,0
73996,2019-03-12,12:36:00,-1,133,가동,731,117,117,110,113,313,50,214,156,128,205,428,685,32,A,6,8412,0
73997,2019-03-12,12:37:19,89,131,가동,713,122,123,110,111,330,49,111,181,188,300,374,698,30,A,23,8917,0
73998,2019-03-12,12:37:59,-1,134,가동,730,116,117,110,113,315,52,215,154,129,206,428,721,32,A,6,8412,0
73999,2019-03-12,12:39:23,88,132,가동,714,122,123,110,111,329,50,105,181,188,302,374,701,30,A,23,8917,0
74000,2019-03-12,12:40:01,-1,135,가동,730,117,117,110,113,330,53,216,153,129,207,431,725,32,A,6,8412,0
74001,2019-03-12,12:41:28,88,133,가동,716,122,123,110,111,330,47,103,181,188,302,375,698,29,A,23,8917,0
74002,2019-03-12,12:42:00,-1,136,가동,729,118,119,110,114,314,49,214,158,129,207,434,723,32,A,6,8412,0
74003,2019-03-12,12:43:28,87,134,가동,717,122,123,110,112,329,50,104,181,188,302,374,696,30,A,23,8917,0
74004,2019-03-12,12:43:47,-1,137,가동,729,117,118,110,113,330,55,216,158,129,207,433,728,32,A,6,8412,0
74005,2019-03-12,12:45:26,86,135,가동,718,122,123,110,112,329,48,105,182,189,303,375,697,30,A,23,8917,0
74006,2019-03-12,12:45:50,-1,138,가동,731,120,122,110,113,329,55,213,153,129,204,434,724,32,A,6,8412,0
74007,2019-03-12,12:47:29,85,136,가동,719,122,123,110,112,329,52,104,181,189,304,375,695,30,A,23,8917,0
74008,2019-03-12,12:48:00,-1,139,가동,731,130,129,110,113,315,55,206,145,128,200,430,730,32,A,6,8412,0
74009,2019-03-12,12:49:34,84,137,가동,721,122,123,110,111,330,46,107,182,189,303,379,696,30,A,23,8917,0
74010,2019-03-12,12:50:00,-1,140,가동,732,119,119,110,114,314,55,210,158,128,201,434,711,32,A,6,8412,0
74011,2019-03-12,12:51:35,83,138,가동,721,122,123,110,111,330,50,114,182,189,305,375,698,30,A,23,8917,0
74012,2019-03-12,12:52:04,-1,141,가동,732,118,120,110,113,315,54,212,150,128,202,433,721,32,A,6,8412,0
74013,2019-03-12,12:53:43,83,139,가동,721,122,123,110,112,330,53,104,182,189,304,374,697,30,A,23,8917,0
74014,2019-03-12,12:55:03,-1,142,가동,733,110,120,110,112,315,48,166,158,126,182,393,730,32,A,6,8412,0
74015,2019-03-12,12:55:45,82,140,가동,721,123,123,110,111,329,49,107,182,189,304,376,695,30,A,23,8917,0
74016,2019-03-12,12:57:03,-1,143,가동,732,126,119,110,112,314,55,200,158,126,195,420,732,32,A,6,8412,0
74017,2019-03-12,12:57:49,81,141,가동,723,122,123,110,111,329,49,104,182,189,304,377,696,30,A,23,8917,0
74018,2019-03-12,12:59:10,-1,144,가동,732,118,121,110,112,315,51,207,158,127,199,422,699,32,A,6,8412,0
74019,2019-03-12,12:59:52,80,142,가동,724,122,123,110,112,329,52,102,182,189,303,379,699,30,A,23,8917,0
74020,2019-03-12,13:01:12,-1,145,가동,731,121,118,110,112,315,54,213,158,127,202,422,729,32,A,6,8412,0
74021,2019-03-12,13:01:59,79,143,가동,726,122,123,110,112,329,49,116,182,189,302,378,691,30,A,23,8917,0
74022,2019-03-12,13:03:18,-1,146,가동,731,118,118,110,112,316,56,215,151,128,207,428,726,32,A,6,8412,0
74023,2019-03-12,13:04:10,78,144,가동,727,122,123,110,113,329,53,126,182,189,303,376,697,30,A,23,8917,0
74024,2019-03-12,13:05:05,-1,147,가동,731,117,117,110,112,315,55,217,152,128,207,428,729,32,A,6,8412,0
74025,2019-03-12,13:06:11,77,145,가동,727,122,123,110,111,330,45,119,182,189,306,376,696,30,A,23,8917,0
74026,2019-03-12,13:06:57,-1,148,가동,730,117,123,110,112,316,54,210,134,128,201,429,730,32,A,6,8412,0
74027,2019-03-12,13:08:03,77,146,가동,727,123,124,90,93,330,50,103,182,189,307,379,696,30,A,23,8917,0
74028,2019-03-12,13:09:01,-1,149,가동,729,123,124,110,112,316,55,208,135,128,202,425,722,32,A,6,8412,0
74029,2019-03-12,13:10:01,75,147,가동,727,123,124,90,93,330,47,103,182,189,305,380,696,30,A,23,8917,0
74030,2019-03-12,13:11:02,-1,150,가동,728,123,123,110,112,316,56,209,158,128,201,428,729,32,A,6,8412,0
74031,2019-03-12,13:12:09,75,148,가동,727,123,124,90,94,330,47,103,182,189,303,379,697,30,A,23,8917,0
74032,2019-03-12,13:13:08,-1,151,가동,729,123,124,110,113,316,54,209,158,128,201,425,716,32,A,6,8412,0
74033,2019-03-12,13:14:16,75,149,가동,728,123,124,90,92,330,53,103,182,189,303,380,698,30,A,23,8917,0
74034,2019-03-12,13:15:11,-1,152,가동,731,124,124,110,113,315,56,209,158,128,202,425,731,32,A,6,8412,0
74035,2019-03-12,13:16:24,73,150,가동,729,124,124,90,93,330,51,104,182,189,305,381,696,30,A,23,8917,0
74036,2019-03-12,13:17:17,-1,153,가동,732,123,123,110,113,316,56,211,159,128,202,424,729,32,A,6,8412,0
74037,2019-03-12,13:18:26,72,151,가동,729,123,124,90,95,330,49,104,182,189,306,381,697,30,A,23,8917,0
